Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"Eric G. Kirby, Susan L. Kirby, James D. Bell, Curt Schafer","Exploring the Factors Affecting the Use of Kiasu Tactics",2010,"Journal of Behavioral and Applied Management","Journal of Behavior and Applied Management","http://dx.doi.org/10.21818/001c.17349","",1,"2024-07-25 13:41:57","journal-article","10.21818/001c.17349","1930-0158","",11,3,,,6,0.43,2,4,14,"Kiasuism is an excessive form of competitiveness in which an individual tries to get the most out of every interaction. It manifests itself in the form of positive and negative tactics. This study explores the factors affecting the use of kiasu tactics. Maximization, conscientiousness, and perceptions of distributive justice are examined using multiple regression analysis. Maximizers are far more likely to engage in both kiasu positive and kiasu negative tactics than are satisficers. When people perceive that outputs are distributed fairly, they are more likely to engage in kiasu positive tactics. Conscientiousness did not have a significant effect.","https://jbam.scholasticahq.com/article/17349-exploring-the-factors-affecting-the-use-of-kiasu-tactics.pdf",""
10,"Kathryn S. Lee, Randall E. Osborne, David N. Carpenter","Testing Accommodations for University Students with AD/HD: Computerized vs. Paper-Pencil/Regular vs. Extended Time",2010,"Journal of Educational Computing Research","SAGE Publications","http://dx.doi.org/10.2190/ec.42.4.e","",2,"2024-07-25 13:41:57","journal-article","10.2190/ec.42.4.e","0735-6331","",42,4,443,458,10,0.71,3,3,14,"Prompted by a previous study investigating the effects of pacing on the academic testing performance of college students with AD/HD, we further explored our preliminary findings, which suggested that a computerized testing environment enhanced the testing performance of college students with AD/HD. We compared the effects of a computerized vs. paper-pencil testing format as well as the effects of regular time vs. extended time on the students' testing performance. Students taking the computerized version of the test performed significantly higher than those who took the paper and pencil version of the same test. The amount of time the participants had to take the test did not significantly affect their performance. Insights gleaned from the qualitative data furthered our understanding of testing accommodation concerns shared by many college students with AD/HD.","http://journals.sagepub.com/doi/pdf/10.2190/EC.42.4.e",""
15,"Robert F. Reardon, Maria A. Traverse, Debra A. Feakes, Karen A. Gibbs, Rodney E. Rohde","Discovering the Determinants of Chemistry Course Perceptions in Undergraduate Students",2010,"Journal of Chemical Education","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ed100198r","",3,"2024-07-25 13:41:57","journal-article","10.1021/ed100198r","0021-9584","",87,6,643,646,15,1.07,3,5,14,"","https://pubs.acs.org/doi/pdf/10.1021/ed100198r",""
0,"Robert Corey DeLeon, Christen Lester, Vatsala Maitin, Dhiraj Vattem","Modulation of Redox/Nitric Oxide Signaling by Lamiaceae Herbs in Seminal Vesicles of <i>Lumbricus terrestris</i>",2010,"The FASEB Journal","Wiley","http://dx.doi.org/10.1096/fasebj.24.1_supplement.541.8","",4,"2024-07-25 13:41:57","journal-article","10.1096/fasebj.24.1_supplement.541.8","0892-6638","",24,,,,0,0.00,0,4,14,"Health benefits of Lamiaceae herbs are attributed to the presence of antioxidant phytochemicals. However, their in vivo mechanism of action is not well understood. We determined the effect of dietary Lamiaceae herbs on modulating redox/nitric oxide (NO) signaling and sperm quality in oxidation prone environment of seminal vesicles. Animals fed ad libitum on","",""
0,"Arisa Cardenas, Jesse Rogers, Julia Von Bank, BJ Friedman, Sylvia Crixell","Comprehensive Weight Management Program for Army ROTC Cadets",2010,"The FASEB Journal","Wiley","http://dx.doi.org/10.1096/fasebj.24.1_supplement.549.1","",5,"2024-07-25 13:41:57","journal-article","10.1096/fasebj.24.1_supplement.549.1","0892-6638","",24,,,,0,0.00,0,5,14,"A comprehensive weight management program following evidence‐based guidelines was implemented to improve weight related measures in a class of Army ROTC cadets. The program was requested by ROTC officers because 13% of the class exceeded Army standards for BMI and percent body fat, which would prohibit acceptance into the Army's Leadership Development and Assessment Course (LDAC). All protocols were compliant with Institutional Review Board guidelines. 23 subjects were randomly assigned to a control (n=12) or treatment (n=13) group. Controls were given access to web‐based nutrition education. Treatment subjects were provided with 20 weekly individualized counseling sessions to improve dietary practices and increase physical activity (PA). All were assessed for height, weight, body fat (BODPOD","",""
0,"Julia Von Bank, Hope van der Heijden, Jesse Rogers, Sylvia Crixell, BJ Friedman","Feeding Practices of Infants and Toddlers in the Special Supplemental Nutrition Program for Women, Infants and Children (WIC) in San Marcos, Texas",2010,"The FASEB Journal","Wiley","http://dx.doi.org/10.1096/fasebj.24.1_supplement.558.15","",6,"2024-07-25 13:41:57","journal-article","10.1096/fasebj.24.1_supplement.558.15","0892-6638","",24,,,,0,0.00,0,5,14,"The purpose of this study was to compare feeding practices of infants and toddlers enrolled in San Marcos, TX, WIC to practices reported in the national Feeding Infants and Toddlers Study (FITS). Following Institutional Review Board guidelines, researchers recruited caregivers ($10 gift card incentive) of a child aged 4 to 28 months, and during a phone interview used Nutrition Data System for Research software to collect a 24‐hour recall and ask about health history and feeding practices (e.g. time of food introduction). Data from 62 infants and toddlers (75% Hispanic, 20% Non‐Hispanic White, 5% other) were segmented into 3 age groups (4–5, 6–11, and 12–24 months). 16.7% of 6–11‐month‐old infants consumed salty snacks (e.g. cheese puffs and chips) compared to 2–6% of infants in FITS. 50% of toddlers consumed sugar‐sweetened beverages compared to 28–44% of toddlers in FITS. The most commonly eaten meat for FITS toddlers was poultry, but 40% of SM toddlers ate one or more processed meats (e.g. hot dogs and cold cuts) and 25% ate fried chicken. Consuming foods and beverages high in sugar, sodium and saturated fat during the first 2 years of life may have a lasting influence on food preferences and increase lifetime risk for obesity, diabetes and cardiovascular disease. Further research should measure the efficacy of interventions to modify feeding practices to include fewer processed foods and more whole, nutrient dense foods.","",""
0,"Reese Cotten, Dhiraj A Vattem, BJ Friedman, Vatsala Maitin","Effect of Probiotics on Dietary Energy‐Harvest by Modulation of Intestinal Carbohydrate‐ and Lipid‐Digesting Enzymes",2010,"The FASEB Journal","Wiley","http://dx.doi.org/10.1096/fasebj.24.1_supplement.923.9","",7,"2024-07-25 13:41:57","journal-article","10.1096/fasebj.24.1_supplement.923.9","0892-6638","",24,,,,0,0.00,0,4,14,"Composition of an individual's gut microflora is a recently recognized factor in diet‐related obesity. An obese phenotype has been associated with a relative abundance of the bacterial phylum Firmicutes, resulting in increased ‘energy‐harvest’ or caloric extraction from the diet. Firmicutes are predominantly","",""
24,"Mark McKenney, James Webb","Extracting moving regions from spatial data",2010,"Proceedings of the 18th SIGSPATIAL International Conference on Advances in Geographic Information Systems","ACM","http://dx.doi.org/10.1145/1869790.1869856","",8,"2024-07-25 13:41:57","proceedings-article","10.1145/1869790.1869856","","",,,,,24,1.71,12,2,14,"","https://dl.acm.org/doi/pdf/10.1145/1869790.1869856",""
15,"Joellen Elizabeth Coryell, Beth A. Durodoye, Robin Redmon Wright, P. Elizabeth Pate, Shelbee Nguyen","Case Studies of Internationalization in Adult and Higher Education",2010,"Journal of Studies in International Education","SAGE Publications","http://dx.doi.org/10.1177/1028315310388945","",9,"2024-07-25 13:41:57","journal-article","10.1177/1028315310388945","1028-3153","",16,1,75,98,15,1.07,3,5,14,"This report outlines a method for learning about the internationalization processes at institutions of adult and higher education and then provides the analysis of data gathered from the researchers’ own institution and from site visits to three additional universities in the United States and the United Kingdom. It was found that campus internationalization requires a deep understanding and appreciation of the institutional context. In addition, although elements of internationalization may be implemented, the findings indicate there is a need to underpin these approaches with (a) a shared understanding of what internationalization is and the ways it should ultimately impact student learning within an institution and (b) a collection of assessment methods for evaluating internationalization efforts and learning outcomes. Implications and recommendations for further research are also offered.","http://journals.sagepub.com/doi/pdf/10.1177/1028315310388945",""
4,"M. L. Sullivan, J. R. Tomasso","Limiting and Optimal Temperatures for the Northern Atlantic Population of Black Sea Bass",2010,"North American Journal of Aquaculture","Wiley","http://dx.doi.org/10.1577/a09-046.1","",10,"2024-07-25 13:41:57","journal-article","10.1577/a09-046.1","1522-2055","",72,3,258,260,4,0.29,2,2,14,"Abstract: Northern‐stock black sea bass","https://afspubs.onlinelibrary.wiley.com/doi/pdf/10.1577/A09-046.1",""
