Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1069,"Clemens Scott Kruse, Priyanka Karem, Kelli Shifflett, Lokesh Vegi, Karuna Ravi, Matthew Brooks","Evaluating barriers to adopting telemedicine worldwide: A systematic review",2016,"Journal of Telemedicine and Telecare","SAGE Publications","http://dx.doi.org/10.1177/1357633x16674087","",1,"2024-07-25 11:45:27","journal-article","10.1177/1357633x16674087","1357-633X","",24,1,4,12,1069,133.63,178,6,8,"Introduction and objective: Studies on telemedicine have shown success in reducing the geographical and time obstacles incurred in the receipt of care in traditional modalities with the same or greater effectiveness; however, there are several barriers that need to be addressed in order for telemedicine technology to spread. The aim of this review is to evaluate barriers to adopting telemedicine worldwide through the analysis of published work. Methods: The authors conducted a systematic literature review by extracting the data from the Cumulative Index of Nursing and Allied Health Literature (CINAHL) and PubMed (MEDLINE) research databases. The reviewers in this study analysed 30 articles (nine from CINAHL and 21 from Medline) and identified barriers found in the literature. This review followed the checklist from Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) 2009. The reviewers organized the results into one table and five figures that depict the data in different ways, organized by: barrier, country-specific barriers, organization-specific barriers, patient-specific barriers, and medical-staff and programmer-specific barriers. Results: The reviewers identified 33 barriers with a frequency of 100 occurrences through the 30 articles. The study identified the issues with technically challenged staff (11%), followed by resistance to change (8%), cost (8%), reimbursement (5%), age of patient (5%), and level of education of patient (5%). All other barriers occurred at or less than 4% of the time. Discussion and conclusions: Telemedicine is not yet ubiquitous, and barriers vary widely. The top barriers are technology-specific and could be overcome through training, change-management techniques, and alternating delivery by telemedicine and personal patient-to-provider interaction. The results of this study identify several barriers that could be eliminated by focused policy. Future work should evaluate policy to identify which one to lever to maximize the results.","http://journals.sagepub.com/doi/pdf/10.1177/1357633X16674087",""
8,"Joellen E. Coryell, Trae Stewart, Zane C. Wubbena, Tereza Cristina Valverde-Poenie, B. J. Spencer","International Service-Learning",2016,"Handbook of Research on Study Abroad Programs and Outbound Mobility","IGI Global","http://dx.doi.org/10.4018/978-1-5225-0169-5.ch017","",2,"2024-07-25 11:45:27","book-chapter","10.4018/978-1-5225-0169-5.ch017","2327-6983","",,,420,445,8,1.00,2,5,8,"International Service-Learning (ISL) is a structured service-learning experience in another country where students learn from interaction, cross-cultural dialogue, and reflection. This humanistic pedagogy was utilized at the University of Canterbury after earthquakes rocked Christchurch, New Zealand (NZ) in 2010 and 2011. The present comparative-case study examined United States (US), European Union (EU), and Kiwi students' transformative learning through working together in a university-based ISL course designed around re-building Christchurch. Data were analyzed through the Kiely's (2005) Transformative Service-Learning Model. The findings of this study contribute new elements to the dimension of the model and argue that the concept of global citizenship may better explain a mixed cohort of international students' service-learning experiences in a post-disaster setting. Implications to the study's findings and recommendations for future research are briefly discussed.","https://www.igi-global.com/viewtitle.aspx?TitleId=164129",""
6,"David C. Morley, Grayson Lawrence, Scott Smith","Virtual Reality User Experience as a Deterrent for Smartphone Use While Driving",2016,"Proceedings of the 9th ACM International Conference on PErvasive Technologies Related to Assistive Environments","ACM","http://dx.doi.org/10.1145/2910674.2910696","",3,"2024-07-25 11:45:27","proceedings-article","10.1145/2910674.2910696","","",,,,,6,0.75,2,3,8,"","https://dl.acm.org/doi/pdf/10.1145/2910674.2910696",""
0,"Sergio C. Bedford, Gwendolyn Hustvedt, Vertica Bhardwaj","Compulsive and Impulsive Shoppers: Hoarding of Fast Fashion Products",2016,"","Iowa State University, Digital Repository","http://dx.doi.org/10.31274/itaa_proceedings-180814-1414","",4,"2024-07-25 11:45:27","report","10.31274/itaa_proceedings-180814-1414","","",,,,,0,0.00,0,3,8,"","",""
4,"Dillon J. Lohr, Evgeny Abdulin, Oleg V. Komogortsev","Detecting the onset of eye fatigue in a live framework",2016,"Proceedings of the Ninth Biennial ACM Symposium on Eye Tracking Research &amp; Applications","ACM","http://dx.doi.org/10.1145/2857491.2884058","",5,"2024-07-25 11:45:27","proceedings-article","10.1145/2857491.2884058","","",,,,,4,0.50,1,3,8,"","https://dl.acm.org/doi/pdf/10.1145/2857491.2884058",""
2,"Kathy Martinez-Prather, Joseph M. McKenna, Scott W. Bowman","The School-to-Prison Pipeline: How Roles of School-Based Law Enforcement Officers May Impact Disciplinary Actions",2016,"2016 | Volume 4, Issue 2","PubPub","http://dx.doi.org/10.21428/88de04a1.75770ae7","",6,"2024-07-25 11:45:27","journal-article","10.21428/88de04a1.75770ae7","","",,,,,2,0.25,1,3,8,"","",""
25,"Eric Welch, Luisa Scolfaro, Alex Zakhidov","Density functional theory + U modeling of polarons in organohalide lead perovskites",2016,"AIP Advances","AIP Publishing","http://dx.doi.org/10.1063/1.4972341","",7,"2024-07-25 11:45:27","journal-article","10.1063/1.4972341","2158-3226","",6,12,,,25,3.13,8,3,8,"We investigate the possible formation of polarons in four organic perovskites (CH3NH3PbI3, CH3NH3PbBr3, CH3NH3PbCl3, and CH3NH3PbI2Cl1) using a density functional theory (DFT) calculations with local potentials and hybrid functionals. We show that DFT+U method with U = 8 eV predicts a correct band-gap and matches the forces on ions from hybrid calculations. We then use the DFT + U approach to study the effect of polarons, i.e. to search the configuration space and locate the lowest energy localized band gap state self-trapped hole (STH). STH configurations were found for three pure halides and one mixed halide system. Spin orbit coupling (SOC) was also taken into account and the results may be found in the supplementary material. This study focuses on the +U method; however, SOC corrections added to the DFT+U calculations also resulted in STH states in all four systems.","https://pubs.aip.org/aip/adv/article-pdf/doi/10.1063/1.4972341/12984643/125037_1_online.pdf",""
0,"David R. Butler, Jennifer Villa","The publications and contributions of Neil E. Salisbury to physical geography",2016,"Progress in Physical Geography: Earth and Environment","SAGE Publications","http://dx.doi.org/10.1177/0309133316636023","",8,"2024-07-25 11:45:27","journal-article","10.1177/0309133316636023","0309-1333","",40,3,493,497,0,0.00,0,2,8,"One of the most prominent American geomorphologists, Neil E. Salisbury, passed away in May 2015. This paper examines his legacy in geomorphology over the course of his career, and hopefully will be seen as honoring his memory.","http://journals.sagepub.com/doi/pdf/10.1177/0309133316636023",""
3,"Paepin Goff, David R. Butler","James Dyson (1948) Shrinkage of Sperry and Grinnell Glaciers, Glacier National Park, Montana. <i>Geographical Review</i> 38(1): 95–103",2016,"Progress in Physical Geography: Earth and Environment","SAGE Publications","http://dx.doi.org/10.1177/0309133316652820","",9,"2024-07-25 11:45:27","journal-article","10.1177/0309133316652820","0309-1333","",40,4,616,621,3,0.38,2,2,8,"A warming climate is melting the namesake glaciers of Glacier National Park, Montana, USA. James Dyson’s 1948 paper was one of the earliest publications to emphasize climate change impacts to the cryosphere through an examination of Sperry and Grinnell Glaciers. This paper, combined with his subsequent works, acts as a pillar for current glacier monitoring efforts.","http://journals.sagepub.com/doi/pdf/10.1177/0309133316652820",""
12,"Sepideh Maleki, Annie Yang, Martin Burtscher","Higher-order and tuple-based massively-parallel prefix sums",2016,"Proceedings of the 37th ACM SIGPLAN Conference on Programming Language Design and Implementation","ACM","http://dx.doi.org/10.1145/2908080.2908089","",10,"2024-07-25 11:45:27","proceedings-article","10.1145/2908080.2908089","","",,,,,12,1.50,4,3,8,"","https://dl.acm.org/doi/pdf/10.1145/2908080.2908089",""
1,"Sepideh Maleki, Annie Yang, Martin Burtscher","Higher-order and tuple-based massively-parallel prefix sums",2016,"ACM SIGPLAN Notices","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/2980983.2908089","",11,"2024-07-25 11:45:27","journal-article","10.1145/2980983.2908089","0362-1340","",51,6,539,552,1,0.13,0,3,8,"Prefix sums are an important parallel primitive, especially in massively-parallel programs. This paper discusses two orthogonal generalizations thereof, which we call higher-order and tuple-based prefix sums. Moreover, it describes and evaluates SAM, a GPU-friendly algorithm for computing prefix sums and other scans that directly supports higher orders and tuple values. Its templated CUDA implementation unifies all of these computations in a single 100-statement kernel. SAM is communication-efficient in the sense that it minimizes main-memory accesses. When computing prefix sums of a million or more values, it outperforms Thrust and CUDPP on both a Titan X and a K40 GPU. On the Titan X, SAM reaches memory-copy speeds for large input sizes, which cannot be surpassed. SAM outperforms CUB, the currently fastest conventional prefix sum implementation, by up to a factor of 2.9 on eighth-order prefix sums and by up to a factor of 2.6 on eight-tuple prefix sums.","https://dl.acm.org/doi/pdf/10.1145/2980983.2908089",""
0,"Faisal A. Anzah, David R. Butler, Richard W. Dixon","The Effects of Physical Landscape Variables on Burrow-Site Selection in the Kuwaiti Desert by Lesser Egyptian Jerboa (<i>Jaculus jaculus</i>)",2016,"Papers in Applied Geography","Informa UK Limited","http://dx.doi.org/10.1080/23754931.2016.1250667","",12,"2024-07-25 11:45:27","journal-article","10.1080/23754931.2016.1250667","2375-4931","",3,1,44,51,0,0.00,0,3,8,"","https://www.tandfonline.com/doi/pdf/10.1080/23754931.2016.1250667",""
5,"Jared R. Coplin, Annie Yang, Andrew R. Poppe, Martin Burtscher","Increasing Telemetry Throughput Using Customized and Adaptive Data Compression",2016,"AIAA SPACE 2016","American Institute of Aeronautics and Astronautics","http://dx.doi.org/10.2514/6.2016-5401","",13,"2024-07-25 11:45:27","proceedings-article","10.2514/6.2016-5401","","",,,,,5,0.63,1,4,8,"","http://arc.aiaa.org/doi/pdf/10.2514/6.2016-5401",""
