Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
6,"K. P. Wiederhold, Y. Yamaguchi, A. Ayala, M. Matheaus, C. J. Gutierrez, H. C. Galloway","Ti/TiN coatings for microfabricated cantilevers used in atomic force microscopy",2000,"Journal of Vacuum Science &amp; Technology B: Microelectronics and Nanometer Structures Processing, Measurement, and Phenomena","American Vacuum Society","http://dx.doi.org/10.1116/1.591356","",1,"2024-07-26 14:20:53","journal-article","10.1116/1.591356","1071-1023","",18,3,1182,1186,6,0.25,1,6,24,"We report the successful sputter coating of microfabricated silicon cantilever and tip assemblies with high-quality titanium/titanium nitride (Ti/TiN) thin films using a technique that will be available to many researchers. We demonstrate that the use of pulsed mode reactive dc magnetron sputtering, adequate thermal budget, and careful control of a titanium seed layer were the key elements for producing usable coated cantilevers. This coating material takes advantage of the excellent adhesive properties of Ti with silicon and silicon oxide and the intrinsically hard and conductive properties of TiN. Hence, these coated cantilever and tip assemblies have promising advantages over standard cantilever and tip assemblies for many demanding atomic force microscopy applications. We were able to fabricate Ti/TiN coatings with negligible stress-induced bending of the delicate cantilevers. Tests to assess the performance of the Ti/TiN coatings were done on the tip assemblies and on sputter-coated blanket films on thermally oxidized silicon to obtain a measure of the film resistivity and thickness.","https://pubs.aip.org/avs/jvb/article-pdf/18/3/1182/8204120/1182_1_online.pdf",""
74,"Carolyn A. Marr, Linda French, Donna Thompson, Larry Drum, Gloria Greening, Jill Mormon, Irie Henderson, Carroll W. Hughes","Animal-Assisted Therapy in Psychiatric Rehabilitation",2000,"Anthrozoös","Informa UK Limited","http://dx.doi.org/10.2752/089279300786999950","",2,"2024-07-26 14:20:53","journal-article","10.2752/089279300786999950","0892-7936","",13,1,43,47,74,3.08,9,8,24,"","https://www.tandfonline.com/doi/pdf/10.2752/089279300786999950",""
34,"Shiela J. Heater, Mary W. Carrano, Douglas Rains, Ronald B. Walter, David Ji, Quing Yan, Roman S. Czernuszewicz, Carl J. Carrano","Interaction of Oxo-Bridged Vanadium(III) Phenanthroline and Bipyridine Dimers with DNA",2000,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic000389r","",3,"2024-07-26 14:20:53","journal-article","10.1021/ic000389r","0020-1669","",39,17,3881,3889,34,1.42,4,8,24,"","https://pubs.acs.org/doi/pdf/10.1021/ic000389r",""
31,"Walter E. Rudzinski, Tejraj M. Aminabhavi, Steve Sassman, Linette M. Watkins","Isolation and Characterization of the Saturate and Aromatic Fractions of a Maya Crude Oil",2000,"Energy &amp; Fuels","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ef990207h","",4,"2024-07-26 14:20:53","journal-article","10.1021/ef990207h","0887-0624","",14,4,839,844,31,1.29,8,4,24,"","https://pubs.acs.org/doi/pdf/10.1021/ef990207h",""
38,"John P Tiefenbacher, Frederick A Day, Joseph A Walton","Attributes of repeat visitors to small tourist-oriented communities",2000,"The Social Science Journal","Informa UK Limited","http://dx.doi.org/10.1016/s0362-3319(00)00063-x","",5,"2024-07-26 14:20:53","journal-article","10.1016/s0362-3319(00)00063-x","0362-3319","",37,2,299,308,38,1.58,13,3,24,"","https://api.elsevier.com/content/article/PII:S036233190000063X",""
10,"Vicky Arnold, James C. Lampe, John J. Masselli, Steve G. Sutton","An Analysis of the Market for Systems Reliability Assurance Services",2000,"Journal of Information Systems","American Accounting Association","http://dx.doi.org/10.2308/jis.2000.14.s-1.65","",6,"2024-07-26 14:20:53","journal-article","10.2308/jis.2000.14.s-1.65","0888-7985","",14,,65,82,10,0.42,3,4,24,"As the accounting profession enters new assurance markets, many decisions as to the best manner in which such services can be provided must be addressed. For instance, the traditional audit/attest-reporting model may not provide adequate information to justify the cost of assurance services in some situations. Alternatively, potential clients may turn to other assurance providers who are willing to provide better quality services and/or more informative assurance reporting. In this study, we examine the impact of a two-tier reporting model on the market demand for assurance services on software product reliability. One tier uses the traditional binary report common with audit/attest services where a standard report notes whether a software product achieves a minimum standard, while the other tier of reporting provides for a graded assessment of multiple levels of quality. The results indicate that when a graded report that differentiates high-quality vendors from moderateor low-quality vendors is available (1) high-quality vendors are willing to pay for the report, (2) buyers are willing to pay a premium for the reduced risk associated with a highquality opinion, and (3) high-quality vendors are able to drive other vendors with inferior products out of the market. When only a binary report is available, the market is more confused and chaotic. Vendors are not able to signal quality clearly; the high-quality vendor is not able to dominate the market; there is less vendor demand for the assurance report; buyers are unable to determine their desired product and make less total profit. These results have several implications for the accounting profession and researchers as they work on the design of new assurance service models.","https://publications.aaahq.org/jis/article-pdf/14/s-1/65/9992/jis_2000_14_s-1_65.pdf",""
77,"Michael T. Blanda, Dustin B. Farmer, Jennifer S. Brodbelt, Brian J. Goolsby","Synthesis and Alkali Metal Ion Binding Properties of Two Rigid Sterochemical Isomers of Calix[6]arene Bis-crown-4",2000,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja991810h","",7,"2024-07-26 14:20:53","journal-article","10.1021/ja991810h","0002-7863","",122,7,1486,1491,77,3.21,19,4,24,"","https://pubs.acs.org/doi/pdf/10.1021/ja991810h",""
1,"Vicky Arnold, James C. Lampe, John J. Masselli, Steve G. Sutton","Reply to Discussion of An Analysis of the Market for Systems Reliability Assurance Services",2000,"Journal of Information Systems","American Accounting Association","http://dx.doi.org/10.2308/jis.2000.14.s-1.91","",8,"2024-07-26 14:20:53","journal-article","10.2308/jis.2000.14.s-1.91","0888-7985","",14,,91,95,1,0.04,0,4,24,"","https://publications.aaahq.org/jis/article-pdf/14/s-1/91/10008/jis_2000_14_s-1_91.pdf",""
5,"R. Thomas Dudley, Elizabeth A. Whisnand","Paranormal Belief and Attributional Style",2000,"Psychological Reports","SAGE Publications","http://dx.doi.org/10.2466/pr0.2000.86.3.863","",9,"2024-07-26 14:20:53","journal-article","10.2466/pr0.2000.86.3.863","0033-2941","",86,3,863,864,5,0.21,3,2,24,"52 college students completed Tobacyk's 1988 Revised Paranormal Belief Scale and Peterson, Semmel, von Baeyer, Abramson, Metalsky, and Seligman's 1982 Attributional Style Questionnaire. Analysis showed significantly higher depressive attributional styles among high scorers on paranormal phenomena than low scorers.","http://journals.sagepub.com/doi/pdf/10.2466/pr0.2000.86.3.863",""
33,"Leah Bergman, Mitra Dutta, M. A. Stroscio, S. M. Komirenko, Robert J. Nemanich, C. J. Eiting, D. J. H. Lambert, H. K. Kwon, R. D. Dupuis","Photoluminescence and recombination mechanisms in GaN/Al0.2Ga0.8N superlattice",2000,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.126225","",10,"2024-07-26 14:20:53","journal-article","10.1063/1.126225","0003-6951","",76,15,1969,1971,33,1.38,4,9,24,"A detailed study of photoluminescence (PL) of GaN(1 nm)/Al0.2Ga0.8N(3.3 nm) twenty periods superlattice grown via metal-organic chemical vapor deposition is presented. The dependence of the PL emission energy, linewidth, and intensity on temperature, in the low temperature regime, is consistent with recombination mechanisms involving bandtail states attributed to a small degree of interfacial disorder. The activation energy of the nonradiative centers in our superlattice agrees well with the value we derive for the width of the tail-state distribution. Moreover, we find that the average phonon energy of the phonons that control the interband PL energy at high temperatures is larger for the superlattice than for a high-quality GaN film. This observation is consistent with model calculations predicting the phonon mode properties of GaN–AlN-based wurtzite heterostructures.","https://pubs.aip.org/aip/apl/article-pdf/76/15/1969/18548632/1969_1_online.pdf",""
