Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Daniel Gonsalez, Yordanos Knife, Omalys Biggs-Rodriguez, Favour Kowe, Carmen Westerberg","0077 TITLE: Test Format Influences the Effectiveness of Wakeful Rest for Memory Consolidation",2024,"SLEEP","Oxford University Press (OUP)","http://dx.doi.org/10.1093/sleep/zsae067.0077","",1,"2024-07-25 11:11:17","journal-article","10.1093/sleep/zsae067.0077","0161-8105","",47,,,,0,0.00,0,5,1,"Introduction: New memories are stabilized and strengthened during memory consolidation, which is facilitated during sleep. Recent research suggests that wakeful rest (WR), i,e., a period in which attention and other cognitive demands are reduced, May also facilitate memory consolidation. However other studies have failed to find such benefits of WR. Complicating matters, several methodological differences across successful and unsuccessful WR studies exist, including differences in learning material and test format. This experiment examined how test format may influence the effects of WR on memory consolidation. Methods: Participants completed two consecutive sessions. In each session, they watched a 15-min video and then took an immediate memory test followed by a 15-min break while electroencephalography (EEG) was recorded. During the break, participants engaged in WR by sitting quietly in a comfortable chair in one session and completed a computer game distractor test in the other. Next, participants took a delayed memory test for the video and then completed a mind wandering questionnaire. For 16 participants, the memory test were multiple-choice and for 15 participants, the memory test were free recall. Results: For participants who took multiple-choice test, let’s forgetting occururred from the immediate to the delayed memory test when participants engaged in WR compared to a distractor task during the break, and this difference was larger for participants who engaged in WR during the first session. For participants who took free recall test, although memory improved from the immediate to the delayed test during both sessions, there was no difference in size the improvement when participants engaged in WR compared to a distractor task during the break. Conclusion: The efficacy of WR or memory consolidation depends on the format in which memory is tested. In the current experiment, WR during the break was more effective than a distractor task for preserving memories when tests were in multiple-choice but not free-call format. Additionally, when using a within-participants design, the order in which WR and the distractor task are completed is also relevant. EEG and mind-wandering data may be useful in understanding context in which WR may be most effective for memory consolidation. Support (if any):  ","https://academic.oup.com/sleep/article-pdf/47/Supplement_1/A34/57287613/zsae067.0077.pdf",""
0,"Greyson Fruge, Hannah Boyer, Nicole Wagner, Merritt L Drewery","76 An <i>in-vitro</i> analysis of hemp as feed for beef cattle",2024,"Journal of Animal Science","Oxford University Press (OUP)","http://dx.doi.org/10.1093/jas/skae019.028","",2,"2024-07-25 11:11:17","journal-article","10.1093/jas/skae019.028","0021-8812","",102,,24,25,0,0.00,0,4,1,"Abstract: Hemp, Cannabis sativa L., is a versatile crop that has been cultivated for centuries. Cannabis production had been outlawed in the United States due to concerns related to tetrahydrocannabinol (THC) intoxication. However, recent legislation has declassified hemp as a schedule 1 drug under regulated conditions (i.e., THC &lt; 0.3%). Thus, hemp has been reclassified as an agricultural commodity, and its production for fiber, food, and medicine has increased. Hemp cultivation results in by-products that are not utilized for human needs and have potential as livestock feed, especially for ruminants. Current regulations restrict the use of hemp and its by-products in livestock systems due to the presence of cannabinoids. Thus, research on the nutritional value of hemp for cattle is lacking. The objective of this study was to characterize the nutrient concentrations, in-vitro digestibility (IVD), and cannabinoid concentrations of different fractions of the hemp plant. Procedures involving animals were approved by IACUC at Texas State University (#8497). Four replications of hemp plants of the Cherry Soda varietal were cultivated at Texas State University. Samples were air-dried and fractionated into lower (n = 4), leaves (n = 4), stalks (n = 4), and whole plant (n = 4). Dry matter, organic matter (OM), acid detergent fiber (ADF), neutral detergent fiber (NDF), and crude protein (CP) were determined. For IVD, samples were incubated in digestion vessels containing buffers and rumen fluid at 39.5°C for 48 h and subsequently analyzed for NDF. Cannabinoid analysis was conducted via high-performance liquid chromatography (HPLC). The OM was in acceptable ranges for each hemp fraction (69-95%). The NDF and ADF were within normal ranges of conventional livestock feeds and forages for most fractions, except hemp stalk (81% NDF, 69% ADF). There was high variability in CP between fractions, with the least concentrations observed in the stalk (4%) and greatest in the flower (25%). Stalks had an IVD of 21%, whole plant of 67%, flower of 87%, and leaves of 93%. Cannabinoids were present in each fraction and especially concentrated in the flower (14%) and depleted in the stalk (0.06%). Flower had THC of 0.56%, while other fractions were less than the 0.3% legal threshold. Similarly, total cannabidiol (CBD) ranged from 0.05-11.4% with the greatest concentrations in the flower and least in the stalk. Our results indicate there is potential for hemp to be integrated into cattle production, especially the leaves. Despite adequate nutritional value, there are practical limitations with feeding hemp flower to cattle. In-vivo trials are needed to assess digestibility and profile cannabinoid metabolism in various tissues before hemp can be integrated into cattle diets.","https://academic.oup.com/jas/article-pdf/102/Supplement_1/24/56821265/skae019.028.pdf",""
0,"Delila Dominguez, Emma Fukuda, Jay Rea, Merritt L Drewery","112 In situ evaluation of multiple edible insects as feed for cattle",2024,"Journal of Animal Science","Oxford University Press (OUP)","http://dx.doi.org/10.1093/jas/skae019.110","",3,"2024-07-25 11:11:17","journal-article","10.1093/jas/skae019.110","0021-8812","",102,,97,98,0,0.00,0,4,1,"Abstract: Livestock production is growing and intensifying in response to a growing population and associated food demands. Commercially reared insects have been positioned as a potential protein source for livestock due to their nutritional value and decreased environmental footprint as compared with conventional protein feeds. The American Association of Feed Officials (AAFCO) has issued a definition for black soldier fly larvae (BSFL) as feed for certain livestock but has not yet authorized feeding BSFL to ruminants. Further, AAFCO has not provided a feed definition for other edible insects [e.g., mealworm larvae (MWL)], likely due to a lack of research evaluating the value of insects as feed. The objective of this study was to evaluate edible insect species as feed for cattle by determining in situ characteristics of multiple commercially reared species. This research was approved by Texas State University IACUC (#8693). Samples (n = 14) included five insect species [i.e., black soldier fly larvae (BSFL)], mealworm larvae (MWL), house cricket, grasshopper, and banded cricket] that were commercially reared on different feed inputs and with various processing parameters and BSFL frass, which is insect excreta. There were 6 samples of BSFL, two of MWL, and three of house crickets. Three ruminally cannulated steers were used and provided ad libitum hay and water. A 6-d trial period was performed including a 3-d adaptation and 3-d experimental incubation period. Samples incubated in the rumen at 7 timepoints in reverse order (0, 4, 6, 12, 14, 48, and 72 h). After incubation, residues were analyzed for partial dry matter (PDM), dry matter (DM), and organic matter (OM). Dry matter and OM were separated into immediately soluble (IS), potentially soluble (PS), and not soluble (NS) fractions. For DM, the average NS fraction was 6.2% with a range from 3.0 to 10.4%. The sample with the greatest NS fraction was grasshopper. Across samples, the average PS fraction was 74.5% with a range from 69.3 to 79.1%. The sample with the smallest PS fraction was BSFL frass whereas the sample with the greatest was BSFL. Multiple samples had a DM degradability &gt;85%. However, MWL and BSFL had fluctuating DM degradability across samples, likely due to variability among processing parameters. For OM fractionation, the average NS fraction was 5.7% with a range of 2.8 to 10.4%. Grasshopper had the greatest NS fraction. The average PS fraction was 74.9%; BSFL had the greatest PS fraction while frass had the least. Many samples had an OM degradability &gt;85% and frass had the greatest degradability (90.0%). There was great variability in OM degradability across house cricket samples, likely related to rearing diet. These findings indicate that BSFL and MWL have potential value as feed for cattle but there would be challenges associated with feeding crickets.","https://academic.oup.com/jas/article-pdf/102/Supplement_1/97/56821278/skae019.110.pdf",""
0,"Alyssa Lopez, Emma Fukuda, Greyson Fruge, Merritt L Drewery","116 In-situ degradability of hemp (<i>Cannabis sativa</i> L.) plant components in cattle",2024,"Journal of Animal Science","Oxford University Press (OUP)","http://dx.doi.org/10.1093/jas/skae019.109","",4,"2024-07-25 11:11:17","journal-article","10.1093/jas/skae019.109","0021-8812","",102,,96,97,0,0.00,0,4,1,"Abstract: The 2014 and 2018 Farm Bills defined hemp (Cannabis sativa L.) as an agricultural commodity and removed it from the controlled substances list, developing a pathway for commercialization and increasing interest in cultivating hemp in the United States. Demand for therapeutic, cannabinoid-based hemp products is increasing, and, as not all of the plant components are utilized for these products, there will likely be significant quantities of hemp by-products created. As these by-products are cellulosic, they may be marketed as livestock feed, especially for ruminant animals. There have been limited studies into hemp as cattle feed. Accordingly, the objective of this study was to determine the in-situ degradability of different hemp components in beef cattle. We conducted an in-situ trial with three ruminally cannulated steers (IACUC #8497) and 16 unique hemp samples: leaves, flower, stalk, or whole plant cultivated with four different seed inoculants. Samples were incubated in the rumen for 0, 4, 6, 12, 24, 48, and 72 h and replicated across each steer. After samples were removed, they were rinsed and analyzed for partial dry matter (DM), DM, organic matter (OM), and crude protein (CP). Solubility fractions [immediately soluble (IS), potentially soluble (PS), and not soluble (NS)], rate of degradation (kd), and rumen degradability was determined for OM and CP. Rate of passage (kp) was set at 4.7%. As there were not differences across seed inoculant method, data were combined across plant components. For OM, the NS fraction was greatest for hemp stalks (12%) and least for leaves (7%). The PS fraction ranged 72-75% across plant components with the least value for stalks and greatest for leaves. Of the PS fraction, ruminal OM degradability was least for stalks (51%) and greatest for leaves (72%). For CP, the NS fraction of hemp stalks (16%) was greater than other fractions, which ranged from 6-8%. The PS fraction was approximately 76% for both whole plant and leaves, a vast majority of which (71-73%) was degradable, indicating these plant components provide a good source of rumen degradable protein. The IS fraction was greatest (20%) for hemp flower. Although hemp flower may be easily digested by ruminants, it does not have practical value because this plant component competes in the human market as the flower contains a high percentage of cannabinoids which have therapeutic properties. Ultimately, our data indicate that hemp leaves have nutritional and practical value as feed for beef cattle and that hemp stalks would likely not be well-utilized as a forage source. Before hemp can be integrated into the beef cattle industry as feed, additional research is required to determine the effects of feeding hemp on animal performance and evaluate uptake and retention of cannabinoids in body tissues.","https://academic.oup.com/jas/article-pdf/102/Supplement_1/96/56821447/skae019.109.pdf",""
0,"Alyssa Lopez, Emma Fukuda, Greyson Fruge, Merritt L Drewery","156 <i>In-situ</i> degradability of hemp (<i>Cannabis sativa</i> L.) plant components in cattle",2024,"Journal of Animal Science","Oxford University Press (OUP)","http://dx.doi.org/10.1093/jas/skae019.052","",5,"2024-07-25 11:11:17","journal-article","10.1093/jas/skae019.052","0021-8812","",102,,44,45,0,0.00,0,4,1,"Abstract: The 2014 and 2018 Farm Bills defined hemp (Cannabis sativa L.) as an agricultural commodity and removed it from the controlled substances list, developing a pathway for commercialization and increasing interest in cultivating hemp in the United States. Demand for therapeutic, cannabinoid-based hemp products is increasing, and, as not all of the plant components are utilized for these products, there will likely be significant quantities of hemp by-products created. As these by-products are cellulosic, they may be marketed as livestock feed, especially for ruminant animals. There have been limited studies into hemp as cattle feed. Accordingly, the objective of this study was to determine the in-situ degradability of different hemp components in beef cattle. We conducted an in-situ trial with three ruminally cannulated steers (IACUC #8497) and 16 unique hemp samples: leaves, flower, stalk, or whole plant cultivated with four different seed inoculants. Samples were incubated in the rumen for 0, 4, 6, 12, 24, 48, and 72 h and replicated across each steer. After samples were removed, they were rinsed and analyzed for partial dry matter (DM), DM, organic matter (OM), and crude protein (CP). Solubility fractions [immediately soluble (IS), potentially soluble (PS), and not soluble [NS]), rate of degradation (kd), and rumen degradability was determined for OM and CP. Rate of passage (kp) was set at 4.7%. As there were not differences across seed inoculant method, data were combined across plant components. For OM, the NS fraction was greatest for hemp stalks (12%) and least for leaves (7%). The PS fraction ranged 72-75% across plant components with the least value for stalks and greatest for leaves. Of the PS fraction, ruminal OM degradability was lowest for stalks (51%) and highest for leaves (72%). For CP, the NS fraction of hemp stalks (16%) was greater than other fractions, which ranged from 6-8%. The PS fraction was approximately 76% for both whole plant and leaves, a vast majority of which (71-73%) was degradable, indicating these plant components provide a good source of rumen degradable protein. The IS fraction was largest (20%) for hemp flower. Although hemp flower may be easily digested by ruminants, it does not have practical value because this plant component competes in the human market as the flower contains an increased percentage of cannabinoids which have therapeutic properties. Ultimately, our data indicate that hemp leaves have nutritional and practical value as feed for beef cattle and that hemp stalks would likely not be well-utilized as a forage source. Before hemp can be integrated into the beef cattle industry as feed, additional research is required to determine the effects of feeding hemp on animal performance and evaluate uptake and retention of cannabinoids in body tissues.","https://academic.oup.com/jas/article-pdf/102/Supplement_1/44/56821286/skae019.052.pdf",""
0,"Michael Price, Zehra Haque, Lydia Garza, Carmen Westerberg","0085 Dream Bizarreness Is Related to Specific Aspects of Metacognition That Are Influenced by Personality",2024,"SLEEP","Oxford University Press (OUP)","http://dx.doi.org/10.1093/sleep/zsae067.0085","",6,"2024-07-25 11:11:17","journal-article","10.1093/sleep/zsae067.0085","0161-8105","",47,,,,0,0.00,0,4,1,"Introduction: According to the continuity hypothesis, dreams reflect waking life experiences. Metacognition, the awareness of one’s thought processes, is minimal during typical dreaming but is assumed to be greater during lucid dreams, when the dreamer is aware they are dreaming and can sometimes control dream content. Therefore, one hypothesis is that lucid dreams may be more continuous with waking life than non-lucid dreams and thus contain less bizarre content than non-lucid dreams. However, support for this hypothesis is mixed and it may be incomplete, as metacognition typically includes multiple components, including the awareness of thinking and the regulation of processes involved in thinking. Additionally, these various metacognitive aspects may be differentially influenced by personality. Methods: To further examine how dream bizarreness relates to metacognition, 416 participants completed a survey including measures of dreaming frequency, sleep quality, multiple aspects of metacognition, and the Big 5 personality traits. Participants also reported their most recent lucid and non-lucid dreams which were scored for bizarreness. Relationships between dream bizarreness, metacognition, and personality were subsequently assessed. Results: Seventy-eight participants were able to report both a lucid and non-lucid dream and contributed to analyses. In contrast to the continuity hypothesis, lucid dreams were more bizarre than non-lucid dreams, and regression analyses revealed that non-lucid dream bizarreness positively predicted awareness of dream dissociation, whereas higher lucid dream bizarreness was associated with fewer negative beliefs about uncontrollability and danger. Finally, higher neuroticism and lower conscientiousness were associated with higher negative beliefs about uncontrollability and danger. No relationships between personality and dream dissociation were present. Conclusion: The hypothesis that, due to greater metacognitive awareness, lucid dreams are less bizarre than non-lucid dreams, was not supported. Instead, bizarre non-lucid dreams may emerge with increased self-disconnection and bizarre lucid dreams may occur when worry about losing control and associated dangers therein is low. Additionally, due to the observed relationships between personality and metacognition, low neuroticism and high conscientiousness may also increase the bizarreness of lucid dreams. Collectively, these results suggest that dream bizarreness may reflect specific aspects of metacognition rather than a general awareness that one is dreaming. Support (if any):  ","https://academic.oup.com/sleep/article-pdf/47/Supplement_1/A37/57288255/zsae067.0085.pdf",""
0,"Kateryna Melnyk, Lee Friedman, Dmytro Katrychuk, Oleg Komogortsev","Per-Subject Oculomotor Plant Mathematical Models and the Reliability of Their Parameters",2024,"Proceedings of the ACM on Computer Graphics and Interactive Techniques","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/3654701","",7,"2024-07-25 11:11:17","journal-article","10.1145/3654701","2577-6193","",7,2,1,20,0,0.00,0,4,1,"The practical value of oculomotor plant mathematical models (OPMMs) has been demonstrated across various domains, including biometrics and eye movement prediction. To further enhance their utilization, new optimization approaches are commonly developed and introduced within the research community. In this study, we demonstrate a new integration of a previously developed per-subject optimization procedure for an Enderle OPMM and introduce methods to evaluate the reliability of OPMM parameters using the intraclass correlation coefficient (ICC) and Kendall's Coefficient of Concordance (KCC). We evaluated two per-subject OPMM models, Bahill and Enderle, using the 'GazeBase' eye movement dataset. The models differed in accuracy, expressed as the per-sample error in degrees of visual angle, based on the differences between the actual and predicted saccade trajectories. We found that some of the parameter estimates for both models were quite unreliable. We discuss the importance of addressing low-reliability issues and suggest methods to modify the models to enhance reliability and performance.","https://dl.acm.org/doi/pdf/10.1145/3654701",""
0,"Natalie A. Ceballos, Cara Petrofes, Catherine Bitney, Reiko Graham, Krista Howard","Denial, Attention-Seeking, and Posting Online While Intoxicated: Three Key Predictors of Collegiate Sadfishing",2024,"Cyberpsychology, Behavior, and Social Networking","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/cyber.2023.0268","",8,"2024-07-25 11:11:17","journal-article","10.1089/cyber.2023.0268","2152-2715","",27,3,202,207,0,0.00,0,5,1,"","https://www.liebertpub.com/doi/full-xml/10.1089/cyber.2023.0268",""
0,"Jamie Lavergne, Jessica L Leatherwood, Cecilia Gaulandri, Lauren Pavel, Brittany L Paris, Margaret M Carter, Paige Linne, Grace E Moore, Carolyn E Arnold, Kati G Glass, Amanda Bradberry, Trinette Jones","109 Effectiveness of Fenbendazole in growing Quarter Horses using the Quantitative Modified Wisconsin Technique",2024,"Journal of Animal Science","Oxford University Press (OUP)","http://dx.doi.org/10.1093/jas/skae019.114","",9,"2024-07-25 11:11:17","journal-article","10.1093/jas/skae019.114","0021-8812","",102,,101,102,0,0.00,0,12,1,"Abstract: Anthelmintics are commonly used in the equine industry to reduce parasite load, but there is a growing concern about anthelmintic resistance, especially in young horses where there is limited information available. Twenty-four, 2-yr-old Quarter Horses (825 ± 21 d of age, initial BW 409 ± 6 kg, 12 fillies and 12 geldings) originating from a single herd were used in a 42-d study to investigate the effectiveness of a commercial anthelmintic (fenbendazole) on fecal egg counts (FEC), hypothesizing that there would be a decrease in FEC following anthelmintic administration. Horses were housed individually (3.7m × 11m) and offered ad libitum Coastal Bermudagrass hay and water and fed a pelleted concentrate offered at 0.75% (as-fed) of their BW. During the 42-d study, BW was obtained and BCS were assigned in 21-d intervals. Fenbendazole was administered orally on d 0 and 14 dosed on BW per manufacturer label. Fresh fecal samples were collected on d 0 and 14, before anthelmintic administration, and on d 28 and 42. Fecal egg floats were conducted using the Modified Wisconsin Method, and eggs per gram (EPG) were determined in duplicate. A fecal egg count reduction test (FECRT) was calculated, beginning on d 14. Outliers were determined as values ± 2 standard deviations of the mean, and data were analyzed using PROC MIXED of SAS (v9.4) with the main effect of time. Horses increased in BW (P ≤ 0.01) over time, but BCS did not change (P = 0.25). Mean FEC increased over time (P ≤ 0.01), beginning on d 14, and remained increased to d 42 compared to baseline. However, there was a trend (P = 0.07) for mean FEC to be less on d 42 (189.70 ± 29 EPG) when compared with d 14 (251 ± 28 EPG). The calculated reduction of FEC were below the targeted 95% or greater and included d 14 (1.04%), d 28 (35%), and d 42 (41%). The increased shedding of eggs did not negatively impact BW or BCS. However, we reject the hypothesis since FEC increased following anthelmintic treatment, indicating the need for consistent monitoring of anthelmintic efficacy in young horses.","https://academic.oup.com/jas/article-pdf/102/Supplement_1/101/56821497/skae019.114.pdf",""
0,"Shriyank Somvanshi, Gian Antariksa, Subasish Das","Enhanced Balanced-Generative Adversarial Networks to Predict Pedestrian Injury Types",2024,"","Research Square Platform LLC","http://dx.doi.org/10.21203/rs.3.rs-4530893/v1","",10,"2024-07-25 11:11:17","posted-content","10.21203/rs.3.rs-4530893/v1","","",,,,,0,0.00,0,3,1,"<title>Abstract</title> <p>Pedestrians are at a significantly higher risk of suffering serious injuries or death in road traffic incidents. In 2021 alone there were 7,388 pedestrian fatalities and 60,577 injuries. Addressing this critical issue, our study introduced a novel methodology for predicting the severity of pedestrian crashes. This method leveraged advanced deep learning models such as Inception-ResNet-v2, Inception-v3, and Xception applied to synthetic data generated by Generative Adversarial Networks (GANs). This study analyzed data related to pedestrian crash severity in Louisiana spanning five years (2016–2021), encompassing forty variables that include pedestrian demographics, accident location, and vehicle specifics. The severity of crashes was categorized into three categories: injury, no injury, and fatal. To combat the challenge of data imbalance, our study implemented a novel method that combined traditional sampling methods with GANs. This integrated methodology facilitated the generation of synthetic data utilizing the Conditional Tabular GAN (CTGAN) model and the attainment of balanced datasets by employing under-sampling via the Random Under Sampler (RUS) technique and over-sampling through the Synthetic Minority Over-sampling Technique (SMOTE). Thereafter, the DeepInsight technique was employed to transform numerical and categorical crash data into image format, making it compatible with the deep learning models utilized. The findings reveal that the models demonstrated improved predictive capabilities when applied to the over sampled dataset, which was achieved by increasing the number of instances in the minority class to balance the distribution of classes, as evidenced by various performance metrics including accuracy, precision, recall, and F1 score. Specifically, the Inception-ResNet-v2, Inception-v3, and Xception models recorded predictive accuracies of 82.73%, 84.75%, and 69.07% respectively, with the over sampled dataset, which was the highest among the three sampling categories of data considering all the metrics. The insights derived from this research have practical applications for urban planners, city engineers, safety professionals, transportation authorities, emergency service providers, vehicle manufacturers, and traffic management centers.</p>","https://www.researchsquare.com/article/rs-4530893/v1",""
